"dotumche_lg";36;False;False;1;0;1;1
32;1;1;11;15;11;0
33;14;1;11;15;11;0
34;27;1;11;15;11;0
35;40;1;11;15;11;0
36;53;1;11;15;11;0
37;66;1;11;15;11;0
38;79;1;11;15;11;0
39;92;1;11;15;11;0
40;105;1;11;15;11;0
41;118;1;11;15;11;0
42;131;1;11;15;11;0
43;144;1;11;15;11;0
44;157;1;11;15;11;0
45;170;1;11;15;11;0
46;183;1;11;15;11;0
47;196;1;11;15;11;0
48;209;1;11;15;11;0
49;222;1;11;15;11;0
50;235;1;11;15;11;0
51;248;1;11;15;11;0
52;261;1;11;15;11;0
53;274;1;11;15;11;0
54;287;1;11;15;11;0
55;300;1;11;15;11;0
56;313;1;11;15;11;0
57;326;1;11;15;11;0
58;339;1;11;15;11;0
59;352;1;11;15;11;0
60;365;1;11;15;11;0
61;378;1;11;15;11;0
62;391;1;11;15;11;0
63;404;1;11;15;11;0
64;417;1;11;15;11;0
65;430;1;11;15;11;0
66;443;1;11;15;11;0
67;456;1;11;15;11;0
68;469;1;11;15;11;0
69;482;1;11;15;11;0
70;495;1;11;15;11;0
71;508;1;11;15;11;0
72;521;1;11;15;11;0
73;534;1;11;15;11;0
74;547;1;11;15;11;0
75;560;1;11;15;11;0
76;573;1;11;15;11;0
77;586;1;11;15;11;0
78;599;1;11;15;11;0
79;612;1;11;15;11;0
80;625;1;11;15;11;0
81;638;1;11;15;11;0
82;651;1;11;15;11;0
83;664;1;11;15;11;0
84;677;1;11;15;11;0
85;690;1;11;15;11;0
86;703;1;11;15;11;0
87;716;1;11;15;11;0
88;729;1;11;15;11;0
89;742;1;11;15;11;0
90;755;1;11;15;11;0
91;768;1;11;15;11;0
92;781;1;11;15;11;0
93;794;1;11;15;11;0
94;807;1;11;15;11;0
95;820;1;11;15;11;0
96;833;1;11;15;11;0
97;846;1;11;15;11;0
98;859;1;11;15;11;0
99;872;1;11;15;11;0
100;885;1;11;15;11;0
101;898;1;11;15;11;0
102;911;1;11;15;11;0
103;924;1;11;15;11;0
104;937;1;11;15;11;0
105;950;1;11;15;11;0
106;963;1;11;15;11;0
107;976;1;11;15;11;0
108;989;1;11;15;11;0
109;1002;1;11;15;11;0
110;1015;1;11;15;11;0
111;1028;1;11;15;11;0
112;1041;1;11;15;11;0
113;1054;1;11;15;11;0
114;1067;1;11;15;11;0
115;1080;1;11;15;11;0
116;1093;1;11;15;11;0
117;1106;1;11;15;11;0
118;1119;1;11;15;11;0
119;1132;1;11;15;11;0
120;1145;1;11;15;11;0
121;1158;1;11;15;11;0
122;1171;1;11;15;11;0
123;1184;1;11;15;11;0
124;1197;1;11;15;11;0
125;1210;1;11;15;11;0
126;1223;1;11;15;11;0
192;1236;1;11;15;11;0
193;1249;1;11;15;11;0
194;1262;1;11;15;11;0
